Player_ID,Summoner_ID,Summoner_Name,Rank,LeaguePoints,Wins,Losses,Win_rate (%)
JOgBdNIWhzZIjR7G1UhtN1iGMonofjZxG_HOc-06KZ5SOPPJ9zWTxaUsDuwkqAMEmNTqG-4atG5LEw,skkBRv9_h65NNCPwyNVNxKspZBh_BthBVIJGU4nYP66BZiM,홍 승 채,GrandMaster,185,62,46,57.40740741
2hBQbm5TDkp1_6jOVFb76U1Me4mUtTxqZMz2azyAxDyzOrq3X2Y27hNx1I0FqwZhiPpW1oIbuaHGPw,LI5MUy_DnbvrT48QhsgvKMnO_amkO88MouhXhsPouvwzNeY,midnight walk,GrandMaster,184,57,42,57.57575758
2z2oHe2AKmICyVvrF02oFeqsx4hHQIJSSzi4XGnZHqQ2WvcXtDBOKEJo6Zsl_QccwnnMyPTEKFH-rQ,jxsSURyRcdfO0xDuUdtR-IFacX7OLWRWDfLKa0VhwT9D4Q,라이크,GrandMaster,180,38,42,47.5
0G-Ui8aOB7Hy64cW9v0PpZyfNTrGGkTVu94bNHvFK6Fzuvh6BJW-j-vZGAeS2eDmY-JwA-KNYSQVfQ,JjhuWbO-BiuRAHsLtVoQ7PlvIjfnqcbSUSibcN3oJ-Efc1A,kwkwkwkw,GrandMaster,174,94,88,51.64835165
UsaBLhJ0x9giH4Y8CH3ZCiC8mVJDOCJ9FtmpJkc0_msikJu9sJvjLII0-o4kZj3EFVjr_2wbC8VL8g,l1_jApL3drq6DMqHE0ICYVo_75Mui-C-jreCPT7miBkYUg,김맛귤2,GrandMaster,172,56,55,50.45045045
ueRKcrz_l4H8QrE1A5BJPGIGPKEqfzO_Cu6ZJuFzjhlEV1X3167SVE5TRoSgCjEhe1NJrt5PUAj7Uw,2J5sMNklLaELL7D0T35SJ5ru48mf6Q16MdZb2h1XvGcrncc,머안하면이겨준다,GrandMaster,167,68,50,57.62711864
v5j3TCiL7SPJ4RBGWyIwdzY7F8AlzncggOHQ1mOrb4MS5bLO1X8g7PyRybr1OKM0fy0K6PidyVOYTg,vZvFZ5EZAQ7Gel1C95lAijI1jOYQH0vKFI4BDZZJtCNktw,11월의신랑,GrandMaster,163,42,37,53.16455696
K62KdPD1RQqDjdeaXSjHgrqjDxBXoQ9yyQdE9e1OJ0i5vzqJSkO6GjUFJPlBdM8I_dMen-wO_toM3Q,zwdLrCvHwyfOM-GmUwdfuWDSoHmPYgNJjTb9TH2_913v5gUZJ7x4AGU8TQ,맨몸운동마스터연,GrandMaster,158,108,100,51.92307692
1IYKrJan-OABDwplS24Mm-_BrgCZOKxdZBZYncjJ9hHx3k0b3M4csYiQodWp8xLx_D-MN7gbnsh5zg,YiwSMM2eejdIt08JKpnXq8D-5COW8rdNcJLs_IhBKVNFcBY,볶은둥굴레차,GrandMaster,145,37,32,53.62318841
PHCrRMMWt12jyTIX2fX7sV8oa5YEfjCqPvAERYv-Ljyp77-wFu797zk1GAuUwFOptlC83v8wf_vhfA,Mz8AwA9zs4xlQPCv70oPoxjuCBtNxQKA4jV79mNS2uyOCw,파도스,GrandMaster,144,35,21,62.5
3YzkomeaVI8OEkjxTNYT4jH0bz9u_-VEaokNF23LODdeMtmrMk5NyApy4s3oeOSpOcdecOI3PMHDcg,PLUvOdBEStDHvSBP0uy68jZfyerRZyd5FJaD3ySdB_BT3Q,TSIMIKAS,GrandMaster,118,100,87,53.47593583
